time_s	chan_0	chan_1	chan_2
6064.5	501.629068020885	469.47829196767	32.1507760532151
6065	501.457120377655	469.314355196338	32.1427651813175
6065.5	501.652242328875	469.507474429583	32.1447678992919
6066	501.568414276518	469.423360274658	32.1450540018597
6066.5	501.505757814176	469.362134325156	32.1436234890208
6067	501.64394535441	469.489736070381	32.1542092840283
6067.5	501.503755096202	469.360131607181	32.1436234890208
6068	501.383019812603	469.240254631285	32.1427651813175
6068.5	501.680566483084	469.530362635005	32.1502038480795
6069	501.619340533581	469.461984121307	32.1573564122738
6069.5	501.760389099492	469.594735712753	32.1656533867391
6070	501.621343251556	469.464559044417	32.1567842071383
6070.5	501.66311422645	469.50919104499	32.1539231814606
6071	501.787854945998	469.629926328589	32.1579286174093
6071.5	501.684285816465	469.533223660682	32.1510621557828
6072	501.605035405193	469.449395608326	32.1556397968672
6072.5	501.627065302911	469.467133967527	32.1599313353837
6073	501.633931764538	469.478578070238	32.1553536942994
6073.5	501.520349045133	469.368714684214	32.1516343609184
6074	501.82104284386	469.650525713468	32.1705171303912
6074.5	501.494027608898	469.338960017166	32.1550675917316
6075	501.708604534726	469.551248122452	32.1573564122738
6075.5	501.536370788928	469.378728274086	32.1576425148416
6076	501.811315356555	469.654245046849	32.157070309706
6076.5	501.554967455833	469.400185966669	32.1547814891639
6077	501.739217509477	469.58357771261	32.1556397968672
6077.5	501.669694585509	469.5117659681	32.1579286174093
6078	501.917459409198	469.751806022459	32.1656533867391
6078.5	501.641942636435	469.485730634432	32.1562120020027
6079	501.594735712753	469.429654531149	32.1650811816036
6079.5	501.66568914956	469.50661612188	32.1590730276804
6080	501.585580430584	469.427651813175	32.1579286174093
6080.5	501.626779200343	469.462842429011	32.1639367713325
6081	501.602460482083	469.441384736428	32.1610757456548
6081.5	501.594163507617	469.431657249124	32.1625062584937
6082	501.848794792933	469.680852585652	32.1679422072813
6082.5	501.834489664545	469.66053930334	32.1739503612045
6083	501.617623918175	469.458550890494	32.1590730276804
6083.5	501.648809098062	469.486588942136	32.1622201559259
6084	501.488877762678	469.328946427294	32.1599313353837
6084.5	501.630498533724	469.474572634289	32.1559258994349
6085	501.408482941134	469.251984836564	32.1564981045705
6085.5	501.415921607896	469.272298118876	32.1436234890208
6086	501.621057148988	469.459981403333	32.1610757456548
6086.5	501.650811816036	469.489163865246	32.1616479507904
6087	501.612760174523	469.453687146842	32.1590730276804
6087.5	501.53350976325	469.371003504756	32.1625062584937
6088	501.63107073886	469.471425506044	32.159645232816
6088.5	501.459409198198	469.296044632001	32.163364566197
6089	501.607038123167	469.444531864673	32.1625062584937
6089.5	501.608182533438	469.443101351835	32.1650811816036
6090	501.499463557685	469.346970889064	32.1524926686217
6090.5	501.622773764395	469.457120377655	32.1656533867391
6091	501.6156212002	469.455403762249	32.1602174379515
6091.5	501.734639868393	469.561261712324	32.1733781560689
6092	501.469708890637	469.310635862957	32.1590730276804
6092.5	501.609326943709	469.436520992776	32.1728059509334
6093	501.389027966526	469.233674272227	32.1553536942994
6093.5	501.653386739146	469.48086689078	32.1725198483656
6094	501.37701165868	469.216794220728	32.1602174379515
6094.5	501.649667405765	469.490880480652	32.1587869251127
6095	501.779844074101	469.611329661684	32.1685144124169
6095.5	501.613904584794	469.453114941707	32.160789643087
6096	501.619340533581	469.450540018597	32.1688005149846
6096.5	501.485444531865	469.323224375939	32.1622201559259
6097	501.674844431729	469.509763250125	32.1650811816036
6097.5	501.843358844146	469.668550175238	32.1748086689078
6098	501.628781918318	469.464845146985	32.1639367713325
6098.5	501.586724840855	469.418496531006	32.1682283098491
6099	501.660825405908	469.496602532008	32.1642228739003
6099.5	501.673700021458	469.502896788499	32.170803232959
6100	501.700879765396	469.539231814606	32.1616479507904
6100.5	501.817895715614	469.64394535441	32.1739503612045
6101	501.627065302911	469.461984121307	32.1650811816036
6101.5	501.637078892783	469.46684786496	32.1702310278235
